Date,Food ,Mines,Oil  ,Clths,Durbl,Chems,Cnsum,Cnstr,Steel,FabPr,Machn,Cars ,Trans,Utils,Rtail,Finan,Other
200002,  -9.32,  -3.65,  -5.20, -11.46,  -4.14,  -7.38, -10.13,  -1.38,   6.84, -11.61,  20.06,  -7.91,  -6.14,  -7.26,  -6.11,  -8.59,   5.10
200003,   4.94,  -3.34,  13.24,  21.51,   2.65,  12.48,   1.07,  12.19,   3.49,  13.38,   7.79,  10.21,  11.48,   5.77,  15.11,  16.67,   2.99
200004,   0.19, -11.33,  -1.49,   4.64,   1.46,  -4.38,   8.85,  -6.13,  -0.84,   2.17,  -3.53,  10.36,   4.89,   7.60,  -3.28,  -3.90, -11.10
200005,  13.46,  -7.55,  10.45,  -4.72,  -1.14,   0.51,   6.63, -10.03,  -4.92,  -2.42,  -9.50, -14.23,  -2.07,   3.90,  -1.69,   5.12,  -7.97
200006,   4.05,   5.97,  -6.83,  -7.27,  -1.81,  -6.45,   8.44,  -0.64,  15.33,  -6.39,  11.10, -11.54,  -5.97,  -4.76,  -2.62,  -4.18,   7.43
200007,   1.81,  -4.76,  -1.29,   5.76,  -3.84,   0.30,  -6.87,  -0.13,  -6.00,   4.05,  -2.18,   5.51,   6.88,   4.43,  -3.47,   8.84,  -5.93
200008,  -5.67,   6.03,   9.64,   1.59,   4.82,   1.95,   1.11,  -0.71,  24.57,   8.85,  14.24,   4.82,   1.67,  11.73,  -4.93,  10.39,   7.18
200009,   5.20,  -6.77,   4.97,  -0.25, -12.68,  -4.71,   5.35,   2.79, -12.11,  -5.94, -18.36,  -4.45,   2.78,   9.63,   1.53,   2.21,  -6.58
200010,   7.39,  -2.95,  -3.63,   3.16,   0.91,   4.47,   6.90,  -6.01, -12.04,   3.66,  -5.54,   2.67,  10.24,  -2.25,   1.66,  -0.48,  -4.87
200011,   4.45,   4.30,  -4.15,   3.39,  -4.48,  -0.79,   2.88,  -5.41, -15.66,  -7.39, -23.84, -12.62,  -0.06,   3.10,   1.41,  -5.48, -14.66
200012,   2.14,   9.23,   9.47,  14.49,   5.18,  12.22,   3.76,  13.97,   1.87,   9.19,  -6.94,   0.75,   1.29,   6.58,   2.38,  10.08,  -2.14
200101,  -4.56,   1.81,  -3.71,   4.56,  10.01,  -4.42,  -8.90,   3.10,   5.92,   1.77,  13.21,  13.28,   0.83, -10.77,   8.71,  -0.40,   9.73
200102,  -1.59,   4.70,  -1.33, -10.68,   0.92,  -1.38,   0.32,  -4.23, -23.39,  -0.03, -29.07,  -1.03,  -2.07,   6.24,  -5.11,  -5.33, -10.69
200103,  -5.61,   0.73,  -1.05,  -1.51,  -3.29,  -4.73,  -6.79,   0.00,  -8.41,  -2.23, -12.08,  -2.38,  -4.70,   1.64,  -3.12,  -3.20,  -9.90
200104,  -1.49,   7.55,  10.02,   6.70,   3.81,   6.82,   3.35,   5.54,  13.33,   6.48,  16.59,   8.56,   6.63,   5.46,   4.22,   4.09,  10.99
200105,   3.62,   5.63,  -1.11,   3.50,   6.43,   2.37,   2.92,   3.66,   0.24,   5.64,  -5.58,  -3.77,   3.91,   0.01,   1.01,   3.78,   1.10
200106,  -2.58,  -6.16,  -7.47,  -1.80,   0.27,  -2.56,  -4.19,  -1.85,  -7.02,  -0.57,  -1.23,   4.76,  -7.32,  -6.22,  -2.77,   0.73,   0.52
200107,   2.41,  -7.95,  -2.34,   1.49,  -2.12,  -3.85,   3.21,   4.08,  -2.16,  -1.56,  -4.11,   5.34,   1.56,  -3.80,   4.86,  -0.69,  -5.54
200108,   4.14,   3.30,  -4.66,  -3.34,   0.51,  -1.09,  -2.71,  -3.71,  -6.14,  -0.83,  -9.91, -13.01,  -4.51,   0.68,  -7.70,  -5.65,  -8.60
200109,  -1.28,  -5.85,  -6.52, -16.93, -16.73,  -9.22,   1.15, -14.72, -22.00, -16.44, -24.29, -15.17, -17.12,  -6.10,  -8.74,  -5.92,  -9.37
200110,   1.03,   1.33,   2.40,   7.35,   6.32,   3.17,   0.59,   3.41,   2.42,   7.05,  18.46,   0.11,   4.17,   1.36,   3.59,  -1.39,   1.75
200111,   0.58,   0.43,  -6.04,   9.37,   6.45,  10.73,   3.40,  15.61,  15.73,   8.89,  19.21,  16.95,   9.06,  -1.32,  10.12,   7.15,   9.15
200112,   2.33,   4.90,   5.50,   7.69,   3.87,  -0.73,  -2.98,   7.58,  -2.61,   6.77,  -1.96,  -2.24,   2.81,   4.24,   4.22,   2.90,   2.41
200201,   0.76,  -0.77,  -2.84,   5.23,   2.01,  -1.11,  -0.37,  -0.41,  -0.21,   0.08,   4.40,   2.42,   6.64,  -4.03,   3.41,  -1.30,  -4.76
200202,   3.79,   2.89,   5.52,  -0.19,   4.92,   4.29,   1.14,   1.80,  -0.02,   7.42, -13.11,   2.31,   4.52,  -0.38,   0.40,  -1.13,  -4.00
200203,   3.56,   9.27,   7.68,   4.59,   5.40,   5.16,  -0.08,  -0.79,   6.03,   9.46,   9.83,   7.61,   3.14,   9.98,   2.46,   6.50,   2.72
200204,   3.15,  -0.54,  -5.13,   2.24,   2.44,  -5.38,  -6.54,  -0.56,  -7.07,   3.71,  -7.14,   1.26,  -3.05,   0.10,  -1.67,  -1.35, -10.07
200205,   1.16,   5.72,  -1.32,  -1.45,  -0.71,   1.24,  -1.21,  -3.19,   0.28,  -2.77,  -3.27,   1.57,   0.05,  -5.99,  -0.37,  -0.22,  -1.58
200206,  -2.29,  -7.39,  -0.09,  -1.96,  -5.25,  -1.46,  -9.69,  -5.25,  -5.27,  -2.51, -15.99,  -8.11,   0.55,  -5.28,  -4.22,  -4.67,  -8.72
200207,  -8.38, -14.94, -11.85, -11.35, -10.24,  -9.52,  -1.75, -12.86, -20.34, -13.64,  -9.26, -12.14,  -6.41, -12.00, -11.15,  -7.38,  -7.70
200208,   1.15,   5.35,   0.50,  -2.13,   3.74,   1.79,   2.58,   2.07,  -4.95,   3.07,  -3.49,  -0.36,  -4.44,   3.42,   0.66,   2.06,   0.02
200209,  -5.08,  -8.16,  -8.19,  -5.74, -11.24, -10.54,  -7.69, -12.45, -18.49,  -8.09, -16.55, -10.15,  -5.89, -10.80,  -9.40, -10.86, -10.54
200210,   5.19,  -5.45,   3.13,   8.40,   3.78,   5.53,   6.92,   5.01,   6.66,   2.59,  14.42,  -4.61,   0.35,  -0.63,   5.60,   7.54,  12.21
200211,  -1.61,   6.96,   3.01,   5.34,   9.61,   9.71,   1.96,   0.06,  18.28,   5.65,  19.31,  11.01,   4.17,   1.57,   4.33,   3.53,   8.72
200212,  -0.58,   8.86,   0.74,  -4.73,  -4.81,  -4.58,  -3.04,  -4.85, -10.40,  -2.94, -14.62,  -8.45,  -0.86,   3.85,  -7.72,  -4.46,  -7.72
200301,  -5.72,  -3.90,  -2.32,  -3.83,  -4.96,  -5.97,  -1.27,  -6.57,  -5.06,  -6.75,  -2.36,  -3.65,  -5.22,  -3.24,  -4.22,  -1.33,  -2.45
200302,  -3.88,  -2.40,   1.80,  -2.50,  -1.14,  -4.09,  -2.65,   4.96,   2.28,  -1.16,   4.01,  -5.30,  -5.63,  -3.94,  -2.59,  -3.06,  -2.13
200303,  -0.23,  -3.10,   1.59,   5.65,   0.64,   3.94,   2.99,   2.27,  -3.26,  -0.60,  -2.64,  -2.01,   0.70,   4.30,   5.92,   0.01,   1.03
200304,   4.33,   5.82,  -0.35,   7.64,   6.87,   9.97,   3.85,   9.70,  10.36,   8.32,  11.43,  16.94,   9.59,   7.28,   8.95,  11.22,   8.69
200305,   6.93,  14.73,   8.47,   4.23,   4.20,   0.96,   4.06,   9.83,  13.01,   2.42,  12.01,   2.34,   5.36,  10.10,   1.98,   5.72,   5.68
200306,   0.65,   4.61,  -1.05,  -0.86,  -1.57,  -1.52,   5.00,   0.94,   2.21,   0.76,  -0.04,   1.16,   2.44,   0.73,   3.57,   0.59,   1.37
200307,  -1.42,   6.37,  -2.47,   4.07,   2.76,   7.84,  -3.28,   0.08,   6.90,   6.51,   9.21,   7.17,   2.64,  -5.19,   4.39,   4.53,   2.12
200308,  -0.02,   8.24,   6.14,   5.66,   4.51,   1.88,  -2.45,   6.07,   4.65,   4.26,   7.91,   7.92,   3.25,   1.92,   7.35,  -0.74,   2.74
200309,   0.70,   0.69,  -2.15,  -1.07,  -5.66,  -6.12,   2.16,  -1.11,  -3.31,  -2.96,  -4.02,  -4.23,  -3.38,   3.87,  -5.67,   0.65,  -1.37
200310,   4.22,  13.91,   1.55,  10.53,   8.18,   6.59,   1.46,  12.31,  19.24,  11.39,  13.22,   7.01,   9.91,   1.55,   8.89,   7.06,   4.04
200311,   3.00,   9.72,   0.62,   3.02,   0.53,   2.96,   1.86,   1.63,   3.54,   4.75,   3.66,   2.79,  -0.53,   0.95,  -0.07,   0.72,   0.96
200312,   3.36,   8.06,  13.41,   0.94,   2.17,   9.65,   5.50,   0.96,  10.86,   7.08,   0.48,  11.74,   5.19,   5.81,  -3.00,   4.27,   5.63
200401,  -0.18,  -8.92,   0.33,  -1.06,   3.49,  -1.47,   1.70,  -1.85,  -0.16,  -1.36,   2.77,  -2.14,  -1.81,   1.91,   0.22,   3.34,   3.54
200402,   4.82,   5.00,   4.50,   6.26,   2.39,   2.86,   2.18,   5.26,   6.45,   4.12,  -2.94,   0.22,  -0.35,   2.09,   7.69,   2.79,  -1.11
200403,   0.58,   3.77,  -0.09,   2.70,  -2.96,  -1.78,  -3.55,   2.76,  -4.46,   3.90,  -1.75,  -1.54,  -2.09,   1.18,  -0.38,  -0.65,  -1.78
200404,   1.97, -14.18,   2.63,  -2.27,  -4.12,  -0.65,   4.13,  -5.04,  -8.77,  -2.52,  -7.19,   3.96,   1.32,  -3.52,  -2.88,  -4.57,  -0.48
200405,  -0.76,   5.76,   0.56,  -0.45,   1.02,   0.66,  -1.14,   2.30,   5.78,   0.53,   5.73,  -1.65,   1.76,   1.25,   0.12,   1.86,   0.74
200406,   1.49,   5.58,   5.26,   4.45,   2.96,   5.62,  -0.49,   0.27,   9.40,   5.46,   2.22,   4.28,   7.16,   2.03,  -0.35,   0.60,   2.79
200407,  -6.58,   1.25,   3.42,  -4.92,  -6.34,  -3.06,  -6.23,  -4.16,  -0.20,  -4.20,  -9.42,  -5.08,  -2.24,   1.05,  -2.28,  -2.31,  -4.44
200408,   0.39,   4.35,  -1.31,   0.49,   1.48,   3.02,   2.78,   5.16,  -0.27,  -0.50,  -6.12,  -2.78,  -0.33,   3.67,  -1.92,   3.14,  -0.75
200409,  -2.96,   6.83,   8.78,   2.90,   4.27,   4.51,  -4.06,   6.01,   7.80,   4.40,   2.64,   0.99,   2.46,   1.38,   2.27,   0.21,   3.06
200410,   3.11,  -2.41,   0.64,   4.83,  -0.85,   0.36,  -2.20,   1.95,  -3.55,   5.32,   4.49,  -2.85,   2.68,   4.25,   3.00,   0.57,   2.15
200411,   2.37,   8.26,   6.27,   4.26,   8.62,   8.87,   1.76,   4.29,  12.82,   9.84,   5.66,   6.52,   6.48,   4.89,   3.11,   4.67,   4.96
200412,   5.04,  -2.69,  -2.25,   5.65,   3.84,   2.80,   5.83,   5.14,  -1.73,   1.67,   3.17,   5.02,   1.99,   2.48,   2.99,   4.23,   4.06
200501,  -0.55,  -1.19,   2.94,  -2.68,  -4.06,  -1.36,  -3.85,   0.94,  -0.40,  -2.82,  -5.00,  -7.06,  -4.88,   1.78,  -0.47,  -2.12,  -4.15
200502,  -0.27,  12.20,  19.48,   1.94,   0.15,   8.61,   3.53,   2.24,   9.70,   0.97,   3.34,   1.33,   3.27,   2.35,   0.44,  -0.27,  -0.75
200503,  -0.96,  -5.70,  -3.49,  -1.75,  -3.02,  -2.04,   0.78,  -3.61,  -7.45,  -3.96,  -2.76,  -8.20,   0.14,   0.64,   1.20,  -3.23,  -1.18
200504,   0.38,  -8.65,  -5.63,  -7.30,  -9.26,  -7.40,   3.32,  -4.39,  -9.76,  -0.98,  -4.77, -10.63,  -3.57,   2.14,  -5.61,  -0.92,  -2.55
200505,   2.30,   4.06,   1.93,   6.53,   5.22,   0.22,   1.21,   7.38,   0.22,   3.27,   9.65,   9.20,   4.98,   1.63,   6.16,   3.33,   3.20
200506,  -2.51,   5.06,   5.69,   5.52,   1.11,  -0.73,  -1.09,   2.20,  -2.95,   0.57,  -0.83,   2.54,  -1.83,   5.57,   2.71,   2.47,  -1.08
200507,   1.58,  10.37,   5.76,   2.98,   1.12,   4.77,   1.61,  10.21,  13.16,   5.84,   6.64,   7.56,   5.10,   2.96,   4.95,   1.74,   4.83
200508,  -0.90,   4.92,   5.65,  -3.42,  -2.42,  -6.29,   0.21,  -3.42,  -0.77,  -1.67,  -1.09,  -4.47,  -2.00,   1.23,  -6.47,  -1.45,  -0.60
200509,   0.34,  12.14,   7.21,  -2.40,  -3.78,  -1.65,  -0.33,   0.55,   3.06,  -3.35,   0.50,  -5.83,   2.15,   4.38,  -1.60,   1.19,  -0.38
200510,  -1.49,  -7.04, -10.17,  -2.65,  -3.21,   2.47,  -2.86,  -4.33,  -4.35,  -3.17,  -4.31,  -4.59,  -0.15,  -6.85,   2.31,   2.52,  -1.22
200511,   0.76,   5.37,   1.03,   5.74,   6.76,   3.41,   0.18,   5.35,  12.82,   6.46,   6.96,   1.02,   6.11,  -0.21,   3.76,   4.52,   4.87
200512,  -1.29,   5.39,   0.43,   0.30,   0.68,   0.92,   3.74,  -1.28,   3.68,  -1.07,  -0.64,  -1.38,   1.87,   1.23,  -0.86,   0.30,  -1.29
200601,   0.62,  17.30,  12.50,   0.52,   4.42,   2.97,   1.99,   5.46,  14.94,   5.54,   5.73,   4.77,   3.56,   3.02,   1.52,   1.31,   2.16
200602,   1.57,  -8.38,  -8.14,   1.49,   2.38,   0.08,   1.33,  -0.47,  -2.95,   3.35,   0.92,  -1.79,   2.84,   0.23,   0.83,   1.61,  -0.04
200603,   1.76,   6.86,   3.94,   1.60,   4.40,   1.11,  -0.53,   1.30,  12.16,   3.08,   2.62,   1.75,   4.23,  -3.62,   2.67,   0.64,   2.58
200604,   1.20,  11.50,   4.22,  -0.63,  -2.46,   2.53,  -0.50,  -1.71,   7.68,  -1.61,   1.47,  -1.27,   2.07,   1.85,  -1.01,   2.80,  -0.34
200605,   3.59,  -8.27,  -3.41,  -3.32,  -3.74,  -2.17,  -1.93,  -6.73,  -4.59,  -4.98,  -6.41,   1.60,  -1.70,   1.51,  -1.44,  -3.61,  -3.27
200606,  -0.99,  -1.29,   3.14,   0.28,  -1.27,  -1.07,   1.16,  -3.96,   2.93,  -1.59,  -1.99,   1.21,   2.12,   2.40,   1.46,  -0.39,  -0.28
200607,   2.71,  -6.13,   5.77,  -2.87,  -2.78,  -4.49,   4.74,  -6.27,  -4.16,  -3.38,  -5.06,  -1.79,  -7.32,   4.88,  -4.71,   1.29,  -1.49
200608,   2.85,  -2.46,  -3.02,   3.70,   3.39,   3.74,   3.55,   0.32,  -2.47,   2.56,   7.02,   2.73,  -0.48,   2.32,   3.00,   1.50,   3.24
200609,   0.59,  -9.25,  -3.47,   8.42,   4.55,   2.15,   0.83,   1.07,   0.01,   2.36,   2.46,   4.94,   3.81,  -2.11,   6.52,   3.63,   3.25
200610,   0.40,  10.88,   5.03,   7.42,   7.03,   6.11,   1.81,   4.66,  11.01,   7.34,   2.89,   4.76,   4.56,   5.34,   3.75,   2.06,   4.67
200611,   0.58,   6.73,   8.63,   4.44,   1.84,   3.25,   0.22,   4.17,   8.73,   3.04,   4.46,   1.63,   3.24,   2.99,  -2.40,   0.96,   1.69
200612,   1.97,  -5.61,  -1.80,   0.06,  -0.26,   1.14,   0.65,   1.62,  -2.71,  -0.17,  -1.20,   0.22,  -1.17,   0.67,   1.35,   3.84,   1.89
200701,   0.96,   5.58,  -1.31,   3.15,   1.77,   3.43,   3.12,   3.47,   9.71,   2.70,   1.63,   4.35,   3.86,   0.40,   3.41,   0.43,   2.46
200702,  -2.11,   5.61,  -2.25,   2.03,   1.18,   2.35,  -2.80,  -1.81,   2.72,  -0.98,  -0.62,   0.22,  -0.98,   4.19,  -0.16,  -2.52,  -2.56
200703,   2.71,   2.64,   6.03,   0.41,   0.08,   1.95,   0.75,  -4.72,   6.11,   2.16,   0.63,  -0.06,   0.05,   4.30,   1.29,  -0.36,   0.98
200704,   4.25,   8.07,   4.95,   2.14,   7.06,   1.85,   5.34,   2.37,   3.38,   4.82,   6.01,   5.55,   3.97,   3.94,   2.58,   3.67,   3.57
200705,   2.22,   7.70,   6.87,   5.19,   1.70,   4.89,   1.41,   6.24,  10.59,   6.07,   4.73,   2.42,   5.08,   1.19,   1.90,   2.91,   3.83
200706,  -0.58,  -1.93,   1.14,  -0.24,  -2.97,   2.24,  -3.61,  -3.86,  -3.46,   0.35,   1.94,   3.62,  -1.90,  -4.79,  -2.17,  -3.58,  -1.00
200707,  -2.88,  -0.15,  -0.76,  -4.50,  -6.69,  -0.96,  -4.00,  -6.02,  -2.67,  -1.09,   0.68,  -6.56,   0.93,  -3.81,  -5.20,  -7.58,  -2.59
200708,   3.10,  -2.89,   0.32,  -2.95,  -2.12,   2.87,   3.12,   0.49,  -2.64,   2.16,   3.63,  -1.43,  -1.51,   2.01,   0.83,   1.53,   0.50
200709,   5.89,  12.23,   7.72,   1.61,  -1.74,   5.53,   2.86,  -6.41,   8.56,   0.96,   3.93,   2.96,   3.61,   3.51,   0.59,   1.95,   4.12
200710,   2.61,  11.86,   2.41,  -0.33,   0.13,   3.89,   2.02,   0.75,   2.52,   2.24,   2.99,   2.23,   0.88,   6.74,   1.17,  -1.37,   3.14
200711,   1.02,  -6.71,  -4.59,  -7.46,  -7.01,  -4.68,   2.23,  -9.21,  -5.93,  -3.93,  -6.12, -10.70,  -3.57,  -0.58,  -2.26,  -6.17,  -6.20
200712,   0.27,   2.76,   7.52,  -6.90,  -3.85,   4.52,  -3.61,  -2.15,   1.12,  -3.22,   1.29,  -1.41,  -1.72,   0.93,  -2.87,  -4.07,  -0.54
200801,  -7.33,  -4.27,  -9.30,  -0.18,  -4.25,  -5.76,  -5.10,   4.27, -10.97,  -6.95, -13.86,  -5.16,  -1.47,  -6.94,  -1.04,  -1.14,  -7.23
200802,   1.96,   9.07,   6.73,  -3.98,  -6.03,   5.01,  -0.90,  -8.34,   6.73,  -1.55,  -0.48,  -6.40,  -3.42,  -3.06,  -4.63, -10.81,  -4.21
200803,   2.23,  -7.00,  -2.82,   3.30,   0.02,  -1.39,  -0.73,   1.51,  -0.46,   2.91,   0.53,  -2.55,  -0.22,   0.84,   2.68,  -3.83,   0.41
200804,   0.48,  11.90,  10.37,   2.86,  -0.45,   9.79,  -2.81,   4.69,   7.37,   7.87,   6.97,  11.60,   6.99,   6.31,   5.99,   5.63,   2.87
200805,   1.79,  11.46,   3.50,   3.13,   1.78,   3.26,   2.80,   0.46,   8.51,   4.80,   6.37,  -0.43,   2.21,   3.54,   0.56,  -4.09,   2.91
200806,  -6.75,   8.25,   1.95, -12.71, -11.09,  -4.01,  -4.72, -12.41,  -7.28, -10.47,  -9.11, -18.19, -12.58,  -0.52,  -7.41, -17.42,  -9.26
200807,   2.89, -17.25, -15.21,  -4.27,   8.87,  -1.42,   4.98,   1.18, -11.47,  -3.81,  -2.06,  -1.36,   3.50,  -7.14,   0.87,   6.79,   1.06
200808,   0.51,  -6.14,   0.27,   9.37,   4.15,  -3.40,   3.28,   8.85,  -6.83,   2.84,   2.48,   1.27,   3.07,  -0.44,   4.73,  -0.07,   2.16
200809,  -1.06, -30.21, -10.79,  -0.89,  -5.22, -19.53,  -4.37,  -7.84, -31.03, -13.71, -16.85,  -9.84, -11.08, -11.97,  -4.98,  -4.30,  -9.79
200810, -12.97, -32.76, -16.12, -22.17, -25.82, -21.93,  -9.40, -19.56, -32.91, -23.03, -20.96, -27.81, -14.35, -11.11, -14.59, -20.15, -17.83
200811,  -3.49,  -8.20,   1.15, -14.63, -11.23, -17.77,  -4.76,  -3.89, -12.14,  -4.34, -10.36,  -7.21, -10.22,   1.23,  -7.46, -13.96,  -9.10
200812,  -0.13,   9.02,  -2.35,   3.60,   1.26,  -2.52,   3.72,   2.74,  15.97,   7.51,   1.84,   2.62,   2.44,  -2.06,   4.67,   1.62,   2.95
200901,  -3.30,  -5.99,  -3.63, -12.71, -15.89,  -5.65,  -4.52, -12.31, -16.85,  -9.78,  -4.88, -11.06, -10.52,  -0.82,  -8.43, -20.91,  -6.18
200902,  -6.78,  -0.53, -12.57, -10.12, -18.04,  -8.16,  -9.15, -10.61, -19.29,  -8.45,  -8.50,  -3.30, -15.14, -12.59,  -1.82, -14.68,  -8.46
200903,   5.31,  11.83,   3.97,  16.32,   9.61,  16.44,   6.23,  14.71,  12.28,   5.01,  12.84,  11.07,   7.75,   2.78,  10.32,  14.31,   8.25
200904,   2.64,   7.33,   4.18,  23.34,  29.41,  20.11,  -0.26,  17.53,  26.25,  18.82,  15.79,  32.43,  15.62,   2.08,   8.20,  17.12,  11.36
200905,   6.73,  21.06,   9.77,   2.39,   1.94,   8.03,   7.56,  -5.55,   9.56,  -1.31,   1.99,  -6.29,   5.20,   4.64,  -0.34,   9.72,   3.41
200906,   0.69,  -8.95,  -4.48,  -3.78,   1.59,  -7.22,   1.72,  -0.15,   3.41,   2.63,   3.25,   4.60,  -1.38,   4.64,  -1.00,  -1.81,   2.47
200907,   6.13,  12.95,   4.96,  13.54,  16.91,  16.67,   6.66,  14.30,   3.19,   5.37,  12.14,  15.52,   7.15,   4.39,   5.80,   8.49,   6.72
200908,   0.31,   3.10,   0.69,   3.02,   7.39,   1.66,   1.38,   3.85,   3.51,   3.62,   2.24,  -0.33,   5.86,   0.22,   4.13,  10.23,   2.40
200909,   3.82,  11.39,   4.63,  11.85,   6.68,   7.07,   3.68,  -1.67,   6.61,   6.46,   6.28,  -0.52,   4.71,   2.27,   2.54,   1.25,   5.40
200910,  -0.42,   0.66,   2.62,  -2.87,  -2.86,  -4.02,  -0.50,  -6.75, -12.18,  -2.66,  -3.15,  -1.50,  -5.19,  -2.69,   1.50,  -4.47,  -3.23
200911,   4.51,  13.75,   3.06,   2.04,   4.48,   9.83,   7.71,   4.91,   7.28,   1.58,   4.80,  10.57,  10.12,   4.54,   4.69,   4.29,   6.28
200912,   1.48,  -1.35,  -0.86,   5.02,   4.67,   2.69,   0.97,   6.11,  14.99,   5.15,   6.29,   5.40,   3.64,   5.87,   0.58,   0.91,   4.65
201001,  -2.06, -12.89,  -4.83,  -3.47,  -3.51,  -4.43,  -0.44,  -2.88, -11.92,  -2.98,  -7.33,  -0.15,  -2.11,  -4.49,  -1.30,  -1.07,  -4.84
201002,   1.86,  12.38,   2.26,   6.70,   9.94,   5.79,   1.38,   5.90,   4.20,   7.32,   7.31,   6.52,   5.98,  -0.41,   3.70,   2.70,   2.48
201003,   5.06,   7.24,   3.22,  11.14,   5.56,   7.51,   3.27,   5.55,  12.04,   5.30,   7.76,   8.88,   9.00,   3.13,   6.47,   8.17,   6.44
201004,  -1.28,  -0.84,   4.32,   4.76,   6.88,   2.49,  -1.96,  10.87,  -2.63,   3.44,   4.82,   6.76,   3.07,   2.85,   1.36,   0.93,   1.73
201005,  -4.81,  -7.95, -10.10,  -5.98,  -5.51, -10.56,  -6.27,  -8.08,  -7.01,  -8.99,  -8.09,  -6.88,  -7.60,  -6.29,  -5.71,  -9.21,  -7.88
201006,  -1.90,  -7.08,  -6.15,  -9.68,  -8.75,  -7.96,  -0.10, -14.15, -13.18,  -6.37,  -5.97,  -7.68,  -7.30,  -0.69,  -9.17,  -7.36,  -5.68
201007,   6.68,   9.58,   7.43,   8.22,   4.01,  14.76,   3.47,   4.56,   8.28,  10.40,   7.48,  16.36,   9.77,   6.80,   4.92,   6.65,   7.92
201008,  -0.68,  -0.34,  -3.37,  -7.27,  -3.84,  -0.08,  -0.44,  -4.43,  -8.74,  -3.23,  -9.06,  -8.60,  -6.41,   0.38,  -3.41,  -8.43,  -4.58
201009,   3.16,  11.74,   9.06,  17.20,  11.63,  10.00,   7.07,  10.49,  12.10,  10.84,  14.15,  12.54,   9.94,   3.65,  12.45,   7.46,  10.78
201010,   4.03,   8.12,   4.50,   3.29,   1.59,   8.79,   2.98,  -1.10,   4.64,   7.57,   4.99,   9.45,   5.40,   1.86,   2.42,   1.98,   4.95
201011,  -0.15,   5.72,   5.11,   8.51,   5.46,   0.68,  -4.03,   2.21,   2.98,   3.30,   2.10,   7.60,   0.84,  -1.32,   5.04,  -0.35,  -1.22
201012,   4.56,  14.14,   9.33,   1.29,   6.57,   7.24,   4.44,  13.27,  13.32,   6.09,   6.06,   7.32,   3.94,   3.21,   1.63,  10.60,   7.18
201101,  -1.95,  -5.10,   7.14,  -3.35,  -2.02,   1.73,  -1.89,   3.63,   3.98,   2.46,   4.91,  -0.39,   2.47,   2.21,  -1.82,   2.24,   2.21
201102,   2.96,   0.86,   8.00,   8.76,   3.97,   5.06,   3.84,   2.37,   3.98,   2.71,   2.76,  -2.44,   1.89,   2.45,   1.55,   2.59,   4.01
201103,   2.26,   2.60,   1.76,  -3.82,   5.23,   1.69,   1.98,   1.69,   0.75,   3.01,  -1.06,   2.16,   2.88,   0.91,   0.88,  -1.52,   0.59
201104,   4.07,  -1.27,   1.75,   7.78,   5.24,   5.14,   6.47,  -0.12,   0.58,   2.08,   2.64,   1.75,   2.91,   3.98,   5.15,   0.64,   3.25
201105,   1.76,  -5.80,  -4.49,   0.50,   0.77,  -3.76,   3.15,  -3.20,  -5.35,  -0.24,  -2.92,  -2.66,  -0.80,   1.31,   1.53,  -2.54,  -0.77
201106,  -0.01,  -3.18,  -2.16,   3.74,   0.81,  -0.27,  -2.68,  -2.36,  -1.89,  -0.89,  -2.88,  -0.92,   0.08,  -0.34,  -1.04,  -2.19,  -1.40
201107,  -1.70,   0.32,   0.49,   1.71,  -6.18,  -1.42,  -2.05,  -5.59,  -6.22,  -5.76,  -2.25,  -8.64,  -5.59,  -0.35,   0.66,  -3.91,  -2.66
201108,  -0.29,  -6.57,  -9.65,  -5.60,  -7.18,  -8.17,   0.31,  -7.08, -13.20,  -6.35,  -7.85,  -9.17,  -6.76,   0.16,  -2.61,  -9.13,  -5.85
201109,  -4.38, -24.38, -11.68,  -5.64, -13.16, -17.39,  -3.24,  -9.52, -20.49, -11.96,  -7.73, -11.65,  -7.30,  -1.63,  -3.21, -11.14,  -5.99
201110,   4.07,  21.94,  15.94,  16.38,  16.61,  18.37,   4.85,  15.51,  18.15,  17.66,  14.75,  20.86,  12.98,   6.70,   8.82,  13.41,  10.24
201111,   0.62,   0.01,   2.37,  -3.68,  -3.32,  -1.52,   2.72,   6.40,  -1.46,   3.76,  -1.20,  -7.05,   1.73,   1.00,   0.23,  -2.92,  -0.61
201112,   2.13,  -8.30,   0.02,  -2.07,  -2.67,   0.09,   3.80,   3.09,  -5.18,  -3.93,  -1.47,  -0.85,   0.91,   2.96,   0.48,   1.80,   0.34
201201,   0.60,  12.03,   0.99,   9.69,  10.30,  11.44,  -1.07,   7.49,  12.40,   6.35,  11.50,  12.54,   5.70,  -2.69,   3.26,   7.21,   5.13
201202,   0.96,  -4.30,   6.63,   6.44,  10.41,   1.95,   3.54,   5.65,  -2.69,   5.46,   6.56,   5.12,   1.74,   1.26,   2.84,   6.50,   3.90
201203,   3.74,  -7.12,  -3.07,   1.82,   4.56,   2.24,   3.87,   5.66,   0.67,   2.05,   3.60,   0.77,   0.56,   1.45,   4.73,   6.92,   3.42
201204,   0.87,  -0.69,  -1.57,   0.10,  -4.05,   0.17,   0.32,   2.15,  -4.29,  -1.12,  -2.70,  -3.73,   0.53,   1.75,   1.06,  -2.46,  -0.47
